,Insult,Date,Comment,tokenized_sents,stemmed,replaced stemmed
1781,0,20120529210140Z,yeah its difficult if your chick thought you didnt give a fuck and then all of a sudden you act like you cant live without hernnon the bright side though now she knows you do give a fuck which is a good thing now though the only play is to back off and let her miss you,"['yeah', 'difficult', 'chick', 'thought', 'didnt', 'give', 'fuck', 'sudden', 'act', 'like', 'cant', 'live', 'without', 'hernnon', 'bright', 'side', 'though', 'knows', 'give', 'fuck', 'good', 'thing', 'though', 'play', 'back', 'let', 'miss']","['yeah', 'difficult', 'chick', 'thought', 'didnt', 'give', 'fuck', 'sudden', 'act', 'like', 'cant', 'live', 'without', 'hernnon', 'bright', 'side', 'though', 'know', 'give', 'fuck', 'good', 'thing', 'though', 'play', 'back', 'let', 'miss']","['yeah', 'difficult', 'chick', 'thought', 'didnt', 'give', 'fuck', 'sudden', 'act', 'like', 'cant', 'live', 'without', 'hernnon', 'bright', 'side', 'though', 'know', 'give', 'fuck', 'good', 'thing', 'though', 'play', 'back', 'let', 'miss']"
1782,0,,this place will become another millenium dome spurs are not a big enough club for this sort of stadium its got failure as a football stadium and thus becomes a concert arena to pay the bills written all over it  and the funny thing is who the hell will travel to tottenham for a concert there will be a big white elephant in tottenham to replace the rusty chicken hahahahahahann nn ,"['place', 'become', 'another', 'millenium', 'dome', 'spurs', 'big', 'enough', 'club', 'sort', 'stadium', 'got', 'failure', 'football', 'stadium', 'thus', 'becomes', 'concert', 'arena', 'pay', 'bills', 'written', 'funny', 'thing', 'hell', 'travel', 'tottenham', 'concert', 'big', 'white', 'elephant', 'tottenham', 'replace', 'rusty', 'chicken', 'hahahahahahann', 'nn']","['place', 'becom', 'anoth', 'millenium', 'dome', 'spur', 'big', 'enough', 'club', 'sort', 'stadium', 'got', 'failur', 'footbal', 'stadium', 'thus', 'becom', 'concert', 'arena', 'pay', 'bill', 'written', 'funni', 'thing', 'hell', 'travel', 'tottenham', 'concert', 'big', 'white', 'eleph', 'tottenham', 'replac', 'rusti', 'chicken', 'hahahahahahann', 'nn']","['place', 'becom', 'anoth', 'millenium', 'dome', 'spur', 'big', 'enough', 'club', 'sort', 'stadium', 'got', 'failur', 'footbal', 'stadium', 'thus', 'becom', 'concert', 'arena', 'pay', 'bill', 'written', 'funni', 'thing', 'hell', 'travel', 'tottenham', 'concert', 'big', 'white', 'eleph', 'tottenham', 'replac', 'rusti', 'chicken', 'hahahahahahann', 'nn']"
1783,0,20120611193359Z,strongme and mine are just backup singers here part of the joemygod choirand i say yes to everything mr beeblmeyer stated above and to the critic of joe jervis i say horsepissnbspnbsp news is danbspnews and ya print the truth that is the whole fucking pointnbsp well done joenbspstrong,"['strongme', 'mine', 'backup', 'singers', 'part', 'joemygod', 'choirand', 'say', 'yes', 'everything', 'mr', 'beeblmeyer', 'stated', 'critic', 'joe', 'jervis', 'say', 'horsepissnbspnbsp', 'news', 'danbspnews', 'ya', 'print', 'truth', 'whole', 'fucking', 'pointnbsp', 'well', 'done', 'joenbspstrong']","['strongm', 'mine', 'backup', 'singer', 'part', 'joemygod', 'choirand', 'say', 'yes', 'everyth', 'mr', 'beeblmey', 'state', 'critic', 'joe', 'jervi', 'say', 'horsepissnbspnbsp', 'news', 'danbspnew', 'ya', 'print', 'truth', 'whole', 'fuck', 'pointnbsp', 'well', 'done', 'joenbspstrong']","['strongm', 'mine', 'backup', 'singer', 'part', 'joemygod', 'choirand', 'say', 'yes', 'everyth', 'mr', 'beeblmey', 'state', 'critic', 'joe', 'jervi', 'say', 'horsepissnbspnbsp', 'news', 'danbspnew', 'ya', 'print', 'truth', 'whole', 'fuck', 'pointnbsp', 'well', 'done', 'joenbspstrong']"
1784,0,20120609195810Z,when a decision goes against them why do all foreign players look like youve just raped their wife stolen their dog and shit in their bed,"['decision', 'goes', 'foreign', 'players', 'look', 'like', 'youve', 'raped', 'wife', 'stolen', 'dog', 'shit', 'bed']","['decis', 'goe', 'foreign', 'player', 'look', 'like', 'youv', 'rape', 'wife', 'stolen', 'dog', 'shit', 'bed']","['decis', 'goe', 'foreign', 'player', 'look', 'like', 'youv', 'rape', 'wife', 'stolen', 'dog', 'shit', 'bed']"
1785,0,20120529025100Z,and youre a baseball fan ,"['youre', 'baseball', 'fan']","['your', 'basebal', 'fan']","['your', 'basebal', 'fan']"
1786,0,20120610002919Z,dont forget we supplied arms and training to the afgans torturing their soldiersnow it has come back around,"['dont', 'forget', 'supplied', 'arms', 'training', 'afgans', 'torturing', 'soldiersnow', 'come', 'back', 'around']","['dont', 'forget', 'suppli', 'arm', 'train', 'afgan', 'tortur', 'soldiersnow', 'come', 'back', 'around']","['dont', 'forget', 'suppli', 'arm', 'train', 'afgan', 'tortur', 'soldiersnow', 'come', 'back', 'around']"
1787,0,20120620175539Z,ocapoasyou are twisting words,"['ocapoasyou', 'twisting', 'words']","['ocapoasyou', 'twist', 'word']","['ocapoasyou', 'twist', 'word']"
1788,0,20120620061548Z,fuck  i love this brand gibson,"['fuck', 'love', 'brand', 'gibson']","['fuck', 'love', 'brand', 'gibson']","['fuck', 'love', 'brand', 'gibson']"
1789,0,,citynnchelseannunitednnarsenalnnliverpoolnntottenhamnnnewcastlennevertonnnfulham,['citynnchelseannunitednnarsenalnnliverpoolnntottenhamnnnewcastlennevertonnnfulham'],['citynnchelseannunitednnarsenalnnliverpoolnntottenhamnnnewcastlennevertonnnfulham'],['citynnchelseannunitednnarsenalnnliverpoolnntottenhamnnnewcastlennevertonnnfulham']
1790,0,20120618214249Z,you got all this payroll standing around god what a fucking great quote,"['got', 'payroll', 'standing', 'around', 'god', 'fucking', 'great', 'quote']","['got', 'payrol', 'stand', 'around', 'god', 'fuck', 'great', 'quot']","['got', 'payrol', 'stand', 'around', 'god', 'fuck', 'great', 'quot']"
1791,0,20120610151606Z,but dante with all due respect you are a hard core partisannnyou do not accept facts which counter your stated positionsnnyou falsely call government websites right wing blogsnnyou never furnish a documented fact in support of your own positions while demanding them of othersnnyou refuse to even discuss any opposing positions in a civil manner choosing instead to call your conversants liars stupid etcnnin short your posts demonstrate you to be a hard core ideologue devoid of any ability to think critically,"['dante', 'due', 'respect', 'hard', 'core', 'partisannnyou', 'accept', 'facts', 'counter', 'stated', 'positionsnnyou', 'falsely', 'call', 'government', 'websites', 'right', 'wing', 'blogsnnyou', 'never', 'furnish', 'documented', 'fact', 'support', 'positions', 'demanding', 'othersnnyou', 'refuse', 'even', 'discuss', 'opposing', 'positions', 'civil', 'manner', 'choosing', 'instead', 'call', 'conversants', 'liars', 'stupid', 'etcnnin', 'short', 'posts', 'demonstrate', 'hard', 'core', 'ideologue', 'devoid', 'ability', 'think', 'critically']","['dant', 'due', 'respect', 'hard', 'core', 'partisannnyou', 'accept', 'fact', 'counter', 'state', 'positionsnnyou', 'fals', 'call', 'govern', 'websit', 'right', 'wing', 'blogsnnyou', 'never', 'furnish', 'document', 'fact', 'support', 'posit', 'demand', 'othersnnyou', 'refus', 'even', 'discuss', 'oppos', 'posit', 'civil', 'manner', 'choos', 'instead', 'call', 'convers', 'liar', 'stupid', 'etcnnin', 'short', 'post', 'demonstr', 'hard', 'core', 'ideologu', 'devoid', 'abil', 'think', 'critic']","['dant', 'due', 'respect', 'hard', 'core', 'partisannnyou', 'accept', 'fact', 'counter', 'state', 'positionsnnyou', 'fals', 'call', 'govern', 'websit', 'right', 'wing', 'blogsnnyou', 'never', 'furnish', 'document', 'fact', 'support', 'posit', 'demand', 'othersnnyou', 'refus', 'even', 'discuss', 'oppos', 'posit', 'civil', 'manner', 'choos', 'instead', 'call', 'convers', 'liar', 'stupid', 'etcnnin', 'short', 'post', 'demonstr', 'hard', 'core', 'ideologu', 'devoid', 'abil', 'think', 'critic']"
1792,0,,you have to have a truly twisted and evil mind to think up something like this bill  could it be one of alecs concoctions,"['truly', 'twisted', 'evil', 'mind', 'think', 'something', 'like', 'bill', 'could', 'one', 'alecs', 'concoctions']","['truli', 'twist', 'evil', 'mind', 'think', 'someth', 'like', 'bill', 'could', 'one', 'alec', 'concoct']","['truli', 'twist', 'evil', 'mind', 'think', 'someth', 'like', 'bill', 'could', 'one', 'alec', 'concoct']"
1793,0,,butchfries the prayer breakfast has been going on for years and presidents over the decades have gone to these events,"['butchfries', 'prayer', 'breakfast', 'going', 'years', 'presidents', 'decades', 'gone', 'events']","['butchfri', 'prayer', 'breakfast', 'go', 'year', 'presid', 'decad', 'gone', 'event']","['butchfri', 'prayer', 'breakfast', 'go', 'year', 'presid', 'decad', 'gone', 'event']"
1794,0,,curly girl oh you just made my heart skip a beat it is sort of embarrassing to write about your mental health challenges on the internet i appreciate you saying that and no youre not a weakling i dont think any of us handles stress as well as we seem to on facebook ,"['curly', 'girl', 'oh', 'made', 'heart', 'skip', 'beat', 'sort', 'embarrassing', 'write', 'mental', 'health', 'challenges', 'internet', 'appreciate', 'saying', 'youre', 'weakling', 'dont', 'think', 'us', 'handles', 'stress', 'well', 'seem', 'facebook']","['cur', 'girl', 'oh', 'made', 'heart', 'skip', 'beat', 'sort', 'embarrass', 'write', 'mental', 'health', 'challeng', 'internet', 'appreci', 'say', 'your', 'weakl', 'dont', 'think', 'us', 'handl', 'stress', 'well', 'seem', 'facebook']","['cur', 'girl', 'oh', 'made', 'heart', 'skip', 'beat', 'sort', 'embarrass', 'write', 'mental', 'health', 'challeng', 'internet', 'appreci', 'say', 'your', 'weakl', 'dont', 'think', 'us', 'handl', 'stress', 'well', 'seem', 'facebook']"
1795,0,20120609210303Z,hes a islamic recruit into terrorism,"['hes', 'islamic', 'recruit', 'terrorism']","['hes', 'islam', 'recruit', 'terror']","['hes', 'islam', 'recruit', 'terror']"
1796,1,20120515180626Z,parentsxa0 he was visiting his dads fiancexa0 geeez dude you really are completely stupid,"['parentsxa0', 'visiting', 'dads', 'fiancexa0', 'geeez', 'dude', 'really', 'completely', 'stupid']","['parentsxa0', 'visit', 'dad', 'fiancexa0', 'geeez', 'dude', 'realli', 'complet', 'stupid']","['parentsxa0', 'visit', 'dad', 'fiancexa0', 'geeez', 'dude', 'realli', 'complet', 'stupid']"
1797,0,20120609173333Z,human intelligence at its simplified extreme,"['human', 'intelligence', 'simplified', 'extreme']","['human', 'intellig', 'simplifi', 'extrem']","['human', 'intellig', 'simplifi', 'extrem']"
1798,1,20120618210854Z,suck my dick bitches,"['suck', 'dick', 'bitches']","['suck', 'dick', 'bitch']","['suck', 'dick', 'bitch']"
1799,0,,worthless scumbagxc2xa0 you think he didnt threaten to hurt that baby in the middle of all thatxc2xa0 should never see the light of daybut of course hell be out of jail in 3 years to rape again,"['worthless', 'scumbagxc2xa0', 'think', 'didnt', 'threaten', 'hurt', 'baby', 'middle', 'thatxc2xa0', 'never', 'see', 'light', 'daybut', 'course', 'hell', 'jail', '3', 'years', 'rape']","['worthless', 'scumbagxc2xa0', 'think', 'didnt', 'threaten', 'hurt', 'babi', 'middl', 'thatxc2xa0', 'never', 'see', 'light', 'daybut', 'cours', 'hell', 'jail', '3', 'year', 'rape']","['worthless', 'scumbagxc2xa0', 'think', 'didnt', 'threaten', 'hurt', 'babi', 'middl', 'thatxc2xa0', 'never', 'see', 'light', 'daybut', 'cours', 'hell', 'jail', '3', 'year', 'rape']"
1800,0,20120528223454Z,another 3up 3 down for zito would be nice,"['another', '3up', '3', 'zito', 'would', 'nice']","['anoth', '3up', '3', 'zito', 'would', 'nice']","['anoth', '3up', '3', 'zito', 'would', 'nice']"
1801,0,20120620050018Z,exactlynsee you dont learn quality facts like that in school they tell you you have to spend weeks in the hospital well fuck them,"['exactlynsee', 'dont', 'learn', 'quality', 'facts', 'like', 'school', 'tell', 'spend', 'weeks', 'hospital', 'well', 'fuck']","['exactlynse', 'dont', 'learn', 'qualiti', 'fact', 'like', 'school', 'tell', 'spend', 'week', 'hospit', 'well', 'fuck']","['exactlynse', 'dont', 'learn', 'qualiti', 'fact', 'like', 'school', 'tell', 'spend', 'week', 'hospit', 'well', 'fuck']"
1802,0,20120611195311Z,he seemed very sour that first hour or so like i was saying i think he shines on the stuff that means more to him i was still elated to see him live finally,"['seemed', 'sour', 'first', 'hour', 'like', 'saying', 'think', 'shines', 'stuff', 'means', 'still', 'elated', 'see', 'live', 'finally']","['seem', 'sour', 'first', 'hour', 'like', 'say', 'think', 'shine', 'stuff', 'mean', 'still', 'elat', 'see', 'live', 'final']","['seem', 'sour', 'first', 'hour', 'like', 'say', 'think', 'shine', 'stuff', 'mean', 'still', 'elat', 'see', 'live', 'final']"
1803,1,20120320153658Z,aww poor babynni think youre just jealous because you spent your spring break at the pond in te back of the trailer park with the other idiot rednecks,"['aww', 'poor', 'babynni', 'think', 'youre', 'jealous', 'spent', 'spring', 'break', 'pond', 'te', 'back', 'trailer', 'park', 'idiot', 'rednecks']","['aww', 'poor', 'babynni', 'think', 'your', 'jealous', 'spent', 'spring', 'break', 'pond', 'te', 'back', 'trailer', 'park', 'idiot', 'redneck']","['aww', 'poor', 'babynni', 'think', 'your', 'jealous', 'spent', 'spring', 'break', 'pond', 'te', 'back', 'trailer', 'park', 'idiot', 'redneck']"
1804,1,20120320064259Z,choosing to not eat animals doesnt make you a pussy  go choke on a corndog bitch,"['choosing', 'eat', 'animals', 'doesnt', 'make', 'pussy', 'go', 'choke', 'corndog', 'bitch']","['choos', 'eat', 'anim', 'doesnt', 'make', 'pussi', 'go', 'choke', 'corndog', 'bitch']","['choos', 'eat', 'anim', 'doesnt', 'make', 'pussi', 'go', 'choke', 'corndog', 'bitch']"
1805,0,20120610125925Z,thats a fucking pennisxbfxbfxbfxbfxbfxbfxbf bloody lol,"['thats', 'fucking', 'pennisxbfxbfxbfxbfxbfxbfxbf', 'bloody', 'lol']","['that', 'fuck', 'pennisxbfxbfxbfxbfxbfxbfxbf', 'bloodi', 'lol']","['that', 'fuck', 'pennisxbfxbfxbfxbfxbfxbfxbf', 'bloodi', 'lol']"
1806,0,20120528040836Z,worked six christmas days in a row for the overtime,"['worked', 'six', 'christmas', 'days', 'row', 'overtime']","['work', 'six', 'christma', 'day', 'row', 'overtim']","['work', 'six', 'christma', 'day', 'row', 'overtim']"
1807,0,20120619183000Z,they just need to borrow money from daddy to start a business,"['need', 'borrow', 'money', 'daddy', 'start', 'business']","['need', 'borrow', 'money', 'daddi', 'start', 'busi']","['need', 'borrow', 'money', 'daddi', 'start', 'busi']"
1808,0,20120619210539Z,he can fuck me anytime ill do whatever he wants,"['fuck', 'anytime', 'ill', 'whatever', 'wants']","['fuck', 'anytim', 'ill', 'whatev', 'want']","['fuck', 'anytim', 'ill', 'whatev', 'want']"
1809,0,20120529152623Z,unions dont cheat management does as well as politicians wisconsin sees that now,"['unions', 'dont', 'cheat', 'management', 'well', 'politicians', 'wisconsin', 'sees']","['union', 'dont', 'cheat', 'manag', 'well', 'politician', 'wisconsin', 'see']","['union', 'dont', 'cheat', 'manag', 'well', 'politician', 'wisconsin', 'see']"
1810,0,20120515111510Z,janab haroon sahibnnimran khan ko lower middle class ka likh kar aap nay apnay ghubbaray say hawa nikal dee bhai itna favoratism acha nahin hay you will lose respect of your readers,"['janab', 'haroon', 'sahibnnimran', 'khan', 'ko', 'lower', 'middle', 'class', 'ka', 'likh', 'kar', 'aap', 'nay', 'apnay', 'ghubbaray', 'say', 'hawa', 'nikal', 'dee', 'bhai', 'itna', 'favoratism', 'acha', 'nahin', 'hay', 'lose', 'respect', 'readers']","['janab', 'haroon', 'sahibnnimran', 'khan', 'ko', 'lower', 'middl', 'class', 'ka', 'likh', 'kar', 'aap', 'nay', 'apnay', 'ghubbaray', 'say', 'hawa', 'nikal', 'dee', 'bhai', 'itna', 'favorat', 'acha', 'nahin', 'hay', 'lose', 'respect', 'reader']","['janab', 'haroon', 'sahibnnimran', 'khan', 'ko', 'lower', 'middl', 'class', 'ka', 'likh', 'kar', 'aap', 'nay', 'apnay', 'ghubbaray', 'say', 'hawa', 'nikal', 'dee', 'bhai', 'itna', 'favorat', 'acha', 'nahin', 'hay', 'lose', 'respect', 'reader']"
1811,0,20120609202644Z,wait let me get my boots on its getting deep here you do know you are just repeating right wing pablum that has been proven false dont you,"['wait', 'let', 'get', 'boots', 'getting', 'deep', 'know', 'repeating', 'right', 'wing', 'pablum', 'proven', 'false', 'dont']","['wait', 'let', 'get', 'boot', 'get', 'deep', 'know', 'repeat', 'right', 'wing', 'pablum', 'proven', 'fals', 'dont']","['wait', 'let', 'get', 'boot', 'get', 'deep', 'know', 'repeat', 'right', 'wing', 'pablum', 'proven', 'fals', 'dont']"
1812,0,,apa tindakan jakim,"['apa', 'tindakan', 'jakim']","['apa', 'tindakan', 'jakim']","['apa', 'tindakan', 'jakim']"
